@relation i2p

@attribute avg_payload_len numeric
@attribute max_payload_len numeric
@attribute fragment_ratio numeric
@attribute entopy_len numeric
@attribute variance numeric
@attribute seq_exist numeric
@attribute isI2P {yes,no}

@data
2239.657051,4709,0,2.525686,1655.073749,0,no
338,560,0,0.921928,335.413509,0,no
769,1332,0,0.921928,772.069801,0,no
508.333333,1069,0,1.35678,490.154445,0,no
1583,4274,0,1.35678,1776.513095,0,no
945.666667,2374,0,1.35678,990.555547,0,no
552.666667,1608,0,1.843856,531.663628,0,no
711.428571,2119,0,1.56704,730.780016,0,no
949,2383,0,1.35678,994.183029,0,no
1315.5,2376,0,1.370951,1285.901435,0,no
397.015873,1460,0,3.026222,435.869443,0,no
763,1332,0,0.921928,767.743736,0,no
763.5,1332,0,0.921928,768.103183,0,no
763,1332,0,0.921928,767.743736,0,no
582.5,984,0,0.865857,581.047395,0,no
583,984,0,0.865857,581.429531,0,no
582.5,984,0,0.865857,581.047395,0,no
763,1332,0,0.921928,767.743736,0,no
763,1332,0,0.921928,767.743736,0,no
582.5,984,0,0.816689,581.1796,0,no
582.5,984,0,0.865857,581.047395,0,no
427.461538,1452,0,2.789852,449.156578,0,no
1328.2,3124,0,1.439254,1371.140759,0,no
508.333333,1069,0,1.35678,490.154445,0,no
769,1332,0,0.921928,772.069801,0,no
1187.25,2814,0,1.770951,1201.049454,0,no
497.4,1072,0,1.902175,446.370365,0,no
945.666667,2374,0,1.277613,986.368434,0,no
830,2119,0,1.277613,873.061717,0,no
1315.5,2376,0,1.370951,1285.901435,0,no
949,2383,0,1.35678,994.183029,0,no
2164.485401,7300,0,2.570455,1596.856711,0,no
316.134259,4200,0,2.145997,288.581725,0,no
767.153846,4721,0,2.750351,951.14837,0,no
331.818182,1151,0,2.879506,391.970526,0,no
812.428571,2920,0,2.055828,879.964763,0,no
763,1332,0,0.921928,767.743736,0,no
763.5,1332,0,0.921928,768.103183,0,no
763,1332,0,0.921928,767.743736,0,no
582.5,984,0,0.865857,581.047395,0,no
583,984,0,0.865857,581.429531,0,no
582.5,984,0,0.865857,581.047395,0,no
763,1332,0,0.921928,767.743736,0,no
763,1332,0,0.921928,767.743736,0,no
582.5,984,0,0.865857,581.047395,0,no
582.5,984,0,0.865857,581.047395,0,no
769,1332,0,0.921928,772.069801,0,no
945.666667,2374,0,1.35678,990.555547,0,no
497.4,1072,0,1.999218,441.654451,0,no
830,2119,0,1.277613,873.061717,0,no
508.333333,1069,0,1.35678,490.154445,0,no
813.428571,2383,0,1.663605,821.927378,0,no
1315.5,2376,0,1.370951,1285.901435,0,no
947.833333,4096,0,1.849007,1169.49148,0,no
2142.071804,4380,0.001751,2.513246,1581.491672,0,no
2132.486022,2920,0,2.694399,1567.422015,0,no
708,1332,0,0.921928,729.449107,0,no
467.666667,1069,0,1.35678,469.118484,0,no
906,2376,0,1.35678,973.399577,0,no
536.066667,1533,0,2.950982,558.071409,0,no
708,1332,0,0.921928,729.449107,0,no
789.333333,2119,0,1.207519,847.874922,0,no
332.666667,503,0,1.207519,307.635656,0,no
678,1460,0,1.923795,647.296223,0,no
1204.4,2745,0,1.558939,1148.281679,0,no
905,2374,0,1.35678,972.502848,0,no
1159.25,2920,0,1.970951,1169.659335,0,no
906,2376,0,1.35678,973.399577,0,no
1157.5,2920,0,1.970951,1167.976951,0,no
947.833333,4096,0,1.849007,1169.49148,0,no
769,1332,0,0.921928,772.069801,0,no
508.333333,1069,0,1.35678,490.154445,0,no
1187.25,2920,0,1.770951,1215.282232,0,no
946.333333,2374,0,1.35678,990.867781,0,no
830,2119,0,1.446617,882.888708,0,no
497.4,1072,0,1.902175,446.370365,0,no
1052.4,2376,0,1.867634,992.654409,0,no
949,2383,0,1.35678,994.183029,0,no
763,1332,0,0.921928,767.743736,0,no
763.5,1332,0,0.921928,768.103183,0,no
763,1332,0,0.921928,767.743736,0,no
582.5,984,0,0.865857,581.047395,0,no
582.5,984,0,0.816689,581.1796,0,no
583,984,0,0.865857,581.429531,0,no
763,1332,0,0.921928,767.743736,0,no
582.5,984,0,0.865857,581.047395,0,no
763,1332,0,0.921928,767.743736,0,no
582.5,984,0,0.865857,581.047395,0,no
425.760563,1460,0,4.24786,449.676246,0,no
2193.202899,5707,0,2.526684,1632.60626,0,no
2245.97351,5840,0,2.402633,1714.358323,0,no
603.395833,1460,0,3.670431,617.098185,0,no
644.096154,1460,0,3.735496,631.700533,0,no
637.66,1460,0,3.648279,633.895101,0,no
610.333333,1460,0,3.812066,615.668567,0,no
1866.444444,7300,0,1.603759,1961.13528,0,no
979.484211,2920,0,2.978027,757.973256,0,no
331.818182,1151,0,2.879506,391.970526,0,no
964.666667,2376,0,1.277613,996.779523,0,no
826,2374,0,1.56704,826.016454,0,no
564.666667,1608,0,1.752715,539.270091,0,no
300,300,0,0.721928,282.842712,0,no
1484.8,4380,0,1.854286,1527.628204,0,no
1484.8,4380,0,1.854286,1527.628204,0,no
1484.8,4380,0,1.854286,1527.628204,0,no
1484.8,4380,0,1.854286,1527.628204,0,no
708,1332,0,0.921928,729.449107,0,no
906,2376,0,1.277613,967.182949,0,no
775.714286,2374,0,1.663605,805.000701,0,no
601.533333,2144,0,1.700917,447.753209,0,no
502.9,1072,0,1.774322,398.64117,0,no
572.769231,1072,0,1.845571,442.568705,0,no
1030.444444,2920,0,1.962815,995.590309,0,no
1485,2920,0,1.593522,1416.947594,0,no
1650,3967,0,1.752715,1593.246154,0,no
1485,2920,0,1.621641,1398.605596,0,no
1350,3967,0,1.707803,1301.72753,0,no
1157.5,2920,0,1.970951,1167.976951,0,no
377.5,442,0,2.09474,282.955065,0,no
769,1332,0,0.921928,772.069801,0,no
508.333333,1069,0,1.35678,490.154445,0,no
497.4,1072,0,2.106048,435.973761,0,no
830,2119,0,1.35678,877.471607,0,no
1315.5,2376,0,1.370951,1285.901435,0,no
949,2383,0,1.35678,994.183029,0,no
946.333333,2374,0,1.446617,995.976218,0,no
789.333333,2119,0,1.35678,859.691649,0,no
605.06383,1460,0,3.63891,618.046036,0,no
1505.5,4205,0,1.584963,1586.563445,0,no
637.66,1460,0,3.648279,633.895101,0,no
535.666667,728,0,1.207519,494.704473,0,no
451.5,2048,0,3.934894,497.090789,0,no
763,1332,0,0.921928,767.743736,0,no
763.5,1332,0,0.921928,768.103183,0,no
763,1332,0,0.921928,767.743736,0,no
582.5,984,0,0.865857,581.047395,0,no
583,984,0,0.865857,581.429531,0,no
582.5,984,0,0.865857,581.047395,0,no
763,1332,0,0.921928,767.743736,0,no
763,1332,0,0.921928,767.743736,0,no
582.5,984,0,0.865857,581.047395,0,no
582.5,984,0,0.865857,581.047395,0,no
2153.975385,4380,0,2.557,1616.359915,0,no
2227.372727,4380,0,2.320403,1653.257306,0,no
304,372,0,1.35203,266.683333,0,no
769,1332,0,0.921928,772.069801,0,no
508.333333,1069,0,1.35678,490.154445,0,no
1583,4274,0,1.35678,1776.513095,0,no
946.333333,2374,0,1.35678,990.867781,0,no
497.4,1072,0,1.999218,441.654451,0,no
1315.5,2376,0,1.370951,1285.901435,0,no
949,2383,0,1.35678,994.183029,0,no
830,2119,0,1.277613,873.061717,0,no
385.866667,1151,0,2.79415,412.069395,0,no
1461.017024,7260,0,0.956236,784.88508,0,no
882,1495,0,1.505876,836.435592,0,no
708,1332,0,0.921928,729.449107,0,no
905,2374,0,1.35678,972.502848,0,no
789.333333,2119,0,1.277613,853.240856,0,no
776.571429,2376,0,1.663605,805.687976,0,no
1028.888889,2816,0,1.926868,986.728054,0,no
1338.222222,4205,0,1.843856,1366.175486,0,no
2253.368601,4380,0,2.502762,1681.869172,0,no
1156.75,2920,0,1.770951,1206.561788,0,no
1030.444444,2920,0,1.962815,995.590309,0,no
985.591837,1460,0,3.261732,737.557192,0,no
1009.652632,2920,0,3.186517,780.656244,0,no
994.080808,1460,0,3.258466,736.238973,0,no
637.9,1460,0,3.673085,633.821657,0,no
985.622449,1460,0,3.261732,737.559289,0,no
603.4375,1460,0,3.751466,617.751465,0,no
975.747475,1460,0,3.300024,735.782363,0,no
610.372549,1460,0,3.759565,615.511499,0,no
5741.571429,11680,0,2.403677,4970.495618,0,no
964.287129,1460,0,3.33462,727.660147,0,no
467.583333,1460,0,3.871619,534.602784,0,no
1579,4274,0,1.35678,1774.743956,0,no
1184.25,2920,0,1.770951,1214.359325,0,no
1961.666667,5422,0,1.35678,2233.533161,0,no
1962,5422,0,1.35678,2233.675347,0,no
1994.5,4380,0,1.672933,2026.181649,0,no
1994.75,4380,0,1.672933,2026.267447,0,no
1471.25,4380,0,1.770951,1656.861897,0,no
1012.333333,2574,0,1.35678,1097.074702,0,no
1471.25,4380,0,1.770951,1656.861897,0,no
1329.666667,2920,0,2.034941,1206.601406,0,no
1994.5,4380,0,1.672933,2026.181649,0,no
1994.5,4380,0,1.672933,2026.181649,0,no
1471.25,2920,0,1.770951,1461.46662,0,no
1471.5,4380,0,1.770951,1656.927495,0,no
1994.5,4380,0,1.672933,2026.181649,0,no
1994.75,4380,0,1.672933,2026.267447,0,no
1471.25,4380,0,1.770951,1656.861897,0,no
759.5,1460,0,1.770951,717.570477,0,no
1579,4274,0,1.35678,1774.743956,0,no
1994.5,4380,0,1.672933,2026.181649,0,no
1471.25,2920,0,1.770951,1461.46662,0,no
1595.6,3135,0,1.947339,1528.085811,0,no
1471.25,4380,0,1.770951,1656.861897,0,no
1994.5,4380,0,1.584963,2023.321998,0,no
1184.25,2920,0,1.770951,1214.359325,0,no
1471.25,4380,0,1.770951,1656.861897,0,no
1471.5,4380,0,1.770951,1656.927495,0,no
1994.5,4380,0,1.672933,2026.181649,0,no
1471.25,4380,0,1.770951,1656.861897,0,no
1994.75,4380,0,1.672933,2026.267447,0,no
759.5,1460,0,1.770951,717.570477,0,no
1184.25,2814,0,1.770951,1200.115602,0,no
1994.5,4380,0,1.672933,2026.181649,0,no
1994.5,4380,0,1.672933,2026.181649,0,no
1579,4274,0,1.35678,1774.743956,0,no
1471.25,2920,0,1.672933,1462.447903,0,no
1994.5,4380,0,1.672933,2026.181649,0,no
1471.25,4380,0,1.770951,1656.861897,0,no
1961.666667,5422,0,1.35678,2233.533161,0,no
1471.5,2920,0,1.770951,1461.540987,0,no
1329.666667,2920,0,1.950212,1216.510043,0,no
1994.5,4380,0,1.672933,2026.181649,0,no
1595.8,3135,0,1.947339,1528.13821,0,no
1579,4274,0,1.35678,1774.743956,0,no
1471.25,4380,0,1.770951,1656.861897,0,no
1994.5,4380,0,1.672933,2026.181649,0,no
1471.25,4380,0,1.770951,1656.861897,0,no
1595.6,3135,0,1.947339,1528.085811,0,no
642.358491,1460,0,3.637604,631.508362,0,no
1184.25,2814,0,1.770951,1200.115602,0,no
1471.25,4380,0,1.672933,1639.246738,0,no
1471.5,2920,0,1.672933,1462.53994,0,no
1595.6,3135,0,1.854286,1533.825503,0,no
1595.6,4380,0,1.854286,1720.035079,0,no
1139.857143,2920,0,2.064043,1076.865644,0,no
1012.333333,2574,0,1.35678,1097.074702,0,no
1184.25,2920,0,1.770951,1214.359325,0,no
947.4,1460,0,1.780672,852.75247,0,no
759.5,1460,0,1.770951,717.570477,0,no
1961.666667,5422,0,1.35678,2233.533161,0,no
1595.6,4380,0,1.947339,1632.647285,0,no
1329.666667,2920,0,2.034941,1206.601406,0,no
1012.333333,2574,0,1.35678,1097.074702,0,no
759.25,1460,0,1.770951,717.474128,0,no
615.92,1460,0,3.677652,620.558965,0,no
1184.25,2814,0,1.770951,1200.115602,0,no
1184.5,2920,0,1.770951,1214.435694,0,no
1961.666667,5422,0,1.35678,2233.533161,0,no
1471.5,2920,0,1.770951,1461.540987,0,no
1994.5,4380,0,1.672933,2026.181649,0,no
1471.25,4380,0,1.770951,1656.861897,0,no
1595.8,3135,0,1.854286,1533.890694,0,no
1184.25,2814,0,1.770951,1200.115602,0,no
1994.5,4380,0,1.584963,2023.321998,0,no
1471.25,4380,0,1.770951,1656.861897,0,no
1994.5,4380,0,1.584963,2023.321998,0,no
1994.5,4380,0,1.672933,2026.181649,0,no
1471.25,4380,0,1.770951,1656.861897,0,no
1994.5,4380,0,1.672933,2026.181649,0,no
1471.25,2920,0,1.770951,1461.46662,0,no
1994.75,4380,0,1.672933,2026.267447,0,no
1595.6,4380,0,1.947339,1632.647285,0,no
1471.25,4380,0,1.770951,1656.861897,0,no
1994.5,4380,0,1.672933,2026.181649,0,no
1471.25,4380,0,1.672933,1639.246738,0,no
1595.6,3135,0,1.947339,1528.085811,0,no
1471.25,3962,0,1.770951,1572.881366,0,no
1994.5,4380,0,1.672933,2026.181649,0,no
1994.75,4380,0,1.672933,2026.267447,0,no
759.25,1460,0,1.770951,717.474128,0,no
1184.25,2920,0,1.770951,1214.359325,0,no
1471.25,2920,0,1.770951,1461.46662,0,no
1471.25,4380,0,1.770951,1656.861897,0,no
1994.5,4380,0,1.672933,2026.181649,0,no
1994.5,4380,0,1.672933,2026.181649,0,no
1994.5,4380,0,1.672933,2026.181649,0,no
1994.5,4380,0,1.672933,2026.181649,0,no
1471.5,4380,0,1.770951,1656.927495,0,no
1595.8,3135,0,1.947339,1528.13821,0,no
1471.25,4380,0,1.770951,1656.861897,0,no
1994.5,4380,0,1.672933,2026.181649,0,no
1994.5,4380,0,1.672933,2026.181649,0,no
1579,4274,0,1.35678,1774.743956,0,no
1961.666667,5422,0,1.35678,2233.533161,0,no
1994.5,4380,0,1.672933,2026.181649,0,no
1184.5,2814,0,1.672933,1198.632836,0,no
1579,4274,0,1.35678,1774.743956,0,no
1471.25,4380,0,1.770951,1656.861897,0,no
1177,2920,0,1.947339,1152.934083,0,no
1471.5,4380,0,1.672933,1639.328849,0,no
1994.5,4380,0,1.770951,2029.671306,0,no
1595.8,3135,0,1.947339,1528.13821,0,no
1595.6,3135,0,1.947339,1528.085811,0,no
1471.25,4380,0,1.770951,1656.861897,0,no
1994.5,4380,0,1.672933,2026.181649,0,no
759.25,1460,0,1.770951,717.474128,0,no
1471.25,4380,0,1.770951,1656.861897,0,no
1994.5,4380,0,1.672933,2026.181649,0,no
637.9,1460,0,3.673085,633.821657,0,no
1184.5,2814,0,1.770951,1200.192878,0,no
1184.25,2920,0,1.770951,1214.359325,0,no
1471.25,2920,0,1.770951,1461.46662,0,no
1471.5,4380,0,1.672933,1639.328849,0,no
1994.5,4380,0,1.672933,2026.181649,0,no
1471.25,3962,0,1.770951,1572.881366,0,no
759.25,1460,0,1.770951,717.474128,0,no
1994.75,4380,0,1.672933,2026.267447,0,no
1471.25,3962,0,1.770951,1572.881366,0,no
1994.5,4380,0,1.672933,2026.181649,0,no
1994.5,4380,0,1.672933,2026.181649,0,no
1994.5,4380,0,1.672933,2026.181649,0,no
830.846154,1941,0,3.358647,708.47174,0,no
1184.5,2814,0,1.770951,1200.192878,0,no
1471.25,4380,0,1.770951,1656.861897,0,no
1994.5,4380,0,1.672933,2026.181649,0,no
1595.8,3135,0,1.947339,1528.13821,0,no
1994.5,4380,0,1.672933,2026.181649,0,no
1471.25,4380,0,1.770951,1656.861897,0,no
1994.5,4380,0,1.672933,2026.181649,0,no
1184.25,2920,0,1.770951,1214.359325,0,no
1471.25,4380,0,1.770951,1656.861897,0,no
1595.6,3135,0,1.947339,1528.085811,0,no
769,1332,0,0.921928,772.069801,0,no
508.333333,1069,0,1.35678,490.154445,0,no
497.4,1072,0,1.999218,441.654451,0,no
946.333333,2374,0,1.446617,995.976218,0,no
830,2119,0,1.277613,873.061717,0,no
1315.5,2376,0,1.370951,1285.901435,0,no
949,2383,0,1.35678,994.183029,0,no
1184.25,2814,0,1.770951,1200.115602,0,no
1471.25,2920,0,1.770951,1461.46662,0,no
1471.5,4380,0,1.770951,1656.927495,0,no
1471.25,4380,0,1.770951,1656.861897,0,no
1994.5,4380,0,1.672933,2026.181649,0,no
1595.8,4380,0,1.947339,1632.696328,0,no
1595.6,4380,0,1.947339,1632.647285,0,no
1471.25,4380,0,1.770951,1656.861897,0,no
1994.5,4380,0,1.672933,2026.181649,0,no
1471.25,3962,0,1.672933,1563.015633,0,no
1994.5,4380,0,1.672933,2026.181649,0,no
759.25,1460,0,1.770951,717.474128,0,no
1471.25,4380,0,1.770951,1656.861897,0,no
1471.5,4380,0,1.770951,1656.927495,0,no
1994.5,4380,0,1.672933,2026.181649,0,no
1471.25,4380,0,1.770951,1656.861897,0,no
1994.75,4380,0,1.672933,2026.267447,0,no
1471.25,4380,0,1.770951,1656.861897,0,no
1994.5,4380,0,1.672933,2026.181649,0,no
1595.6,3135,0,1.947339,1528.085811,0,no
1184.25,2814,0,1.770951,1200.115602,0,no
1471.25,4380,0,1.770951,1656.861897,0,no
1595.6,3135,0,1.947339,1528.085811,0,no
1184.25,2920,0,1.672933,1211.38207,0,no
1579.333333,4274,0,1.35678,1774.890955,0,no
763,1332,0,0.921928,767.743736,0,no
1471.25,4380,0,1.770951,1656.861897,0,no
1471.5,4380,0,1.770951,1656.927495,0,no
1994.5,4380,0,1.672933,2026.181649,0,no
582.5,984,0,0.816689,581.1796,0,no
1994.75,4380,0,1.672933,2026.267447,0,no
1471.25,4380,0,1.672933,1639.246738,0,no
763.5,1332,0,0.921928,768.103183,0,no
1994.5,4380,0,1.672933,2026.181649,0,no
583,984,0,0.865857,581.429531,0,no
763,1332,0,0.921928,767.743736,0,no
582.5,984,0,0.816689,581.1796,0,no
947.4,1460,0,1.780672,852.75247,0,no
1595.6,3135,0,1.947339,1528.085811,0,no
763,1332,0,0.921928,767.743736,0,no
582.5,984,0,0.865857,581.047395,0,no
1471.5,4380,0,1.770951,1656.927495,0,no
1012.333333,2574,0,1.35678,1097.074702,0,no
1994.75,4380,0,1.672933,2026.267447,0,no
763,1332,0,0.921928,767.743736,0,no
582.5,984,0,0.865857,581.047395,0,no
1994.5,4380,0,1.672933,2026.181649,0,no
1471.25,3962,0,1.672933,1563.015633,0,no
1994.5,4380,0,1.672933,2026.181649,0,no
1471.25,4380,0,1.770951,1656.861897,0,no
1994.5,4380,0,1.672933,2026.181649,0,no
1994.5,4380,0,1.672933,2026.181649,0,no
1471.25,2920,0,1.770951,1461.46662,0,no
1994.5,4380,0,1.672933,2026.181649,0,no
1579,4274,0,1.35678,1774.743956,0,no
1471.25,4380,0,1.770951,1656.861897,0,no
1595.6,3135,0,1.854286,1533.825503,0,no
1471.25,4380,0,1.770951,1656.861897,0,no
1595.8,3135,0,1.947339,1528.13821,0,no
1994.5,4380,0,1.672933,2026.181649,0,no
1471.25,3962,0,1.770951,1572.881366,0,no
1994.5,4380,0,1.672933,2026.181649,0,no
1184.25,2920,0,1.770951,1214.359325,0,no
1961.666667,5422,0,1.35678,2233.533161,0,no
1595.6,3135,0,1.854286,1533.825503,0,no
1579,4274,0,1.35678,1774.743956,0,no
1471.5,4380,0,1.672933,1639.328849,0,no
1994.5,4380,0,1.672933,2026.181649,0,no
1994.75,4380,0,1.672933,2026.267447,0,no
1471.25,4380,0,1.770951,1656.861897,0,no
1595.6,3135,0,1.947339,1528.085811,0,no
1595.6,4380,0,1.854286,1629.59218,0,no
1471.25,4380,0,1.770951,1656.861897,0,no
1994.5,4380,0,1.584963,2023.321998,0,no
642.622642,1460,0,3.662198,631.350797,0,no
762.593023,7848,0,2.708684,1178.480851,0,no
603.604167,1460,0,3.724642,617.52246,0,no
708,1332,0,0.921928,729.449107,0,no
906,2376,0,1.35678,973.399577,0,no
676.571429,2119,0,1.56704,715.20525,0,no
905,2374,0,1.35678,972.502848,0,no
458,1460,0,3.917408,530.183451,0,no
642.433962,1460,0,3.662198,631.354331,0,no
1157.5,2920,0,1.970951,1167.976951,0,no
1159.25,2920,0,1.970951,1169.659335,0,no
1338.222222,4205,0,1.733661,1358.3607,0,no
638.550562,5760,0,2.742893,886.624924,0,no
331.818182,1151,0,2.879506,391.970526,0,no
640.733333,2376,0,2.173488,672.667999,0,no
381,648,0,1.999218,310.30602,0,no
1004.193878,1460,0,3.199275,742.448214,0,no
637.86,1460,0,3.673085,633.823976,0,no
741.362069,1460,0,3.490562,671.088884,0,no
657.611111,1460,0,3.663238,638.105812,0,no
1054.888889,2920,0,1.858215,1006.451616,0,no
1308,2920,0,1.945172,1266.70984,0,no
1595.8,3135,0,1.999218,1485.387617,0,no
1012.666667,2574,0,1.446617,1074.288018,0,no
1054.888889,2823,0,1.926868,994.383369,0,no
1308,2920,0,1.858215,1244.617941,0,no
1450.727273,2920,0,2.001542,1322.610658,0,no
1012.666667,2574,0,1.446617,1074.288018,0,no
1185,2920,0,1.970951,1175.611554,0,no
1308,3962,0,2.058053,1321.383669,0,no
1595.8,3135,0,2.106048,1474.440996,0,no
1012.666667,2574,0,1.446617,1074.288018,0,no
1185,2920,0,1.970951,1175.611554,0,no
1308,3962,0,1.825394,1298.990237,0,no
1595.8,3135,0,1.999218,1485.387617,0,no
1012.666667,2574,0,1.446617,1074.288018,0,no
611.166667,2920,0,3.888668,668.156,0,no
1053.333333,2920,0,1.962815,1000.282493,0,no
1308,2920,0,1.962815,1238.101288,0,no
1595.8,3135,0,1.999218,1485.387617,0,no
868,2574,0,1.773214,881.314927,0,no
1185,2920,0,1.970951,1175.611554,0,no
1308,3962,0,2.058053,1321.383669,0,no
1227.538462,2920,0,2.062683,1033.52341,0,no
868,2574,0,1.773214,881.314927,0,no
1186.75,2920,0,1.970951,1177.291634,0,no
1308,2920,0,2.058053,1262.506554,0,no
1595.8,3135,0,1.999218,1485.387617,0,no
868,2574,0,1.773214,881.314927,0,no
1054.888889,2823,0,1.825394,1000.035155,0,no
1308,2920,0,1.945172,1266.70984,0,no
1329.833333,2920,0,2.034941,1182.253093,0,no
868,2574,0,1.773214,881.314927,0,no
425.166667,948,0,1.668839,391.336411,0,no
1185,2920,0,1.970951,1175.611554,0,no
1308,2920,0,1.945172,1266.70984,0,no
1450.727273,2920,0,2.001542,1322.610658,0,no
868,2574,0,1.773214,881.314927,0,no
1185,2920,0,1.854751,1176.50892,0,no
1308,2920,0,2.058053,1262.506554,0,no
1595.8,3135,0,1.999218,1485.387617,0,no
868,2574,0,1.773214,881.314927,0,no
1186.75,2920,0,1.854751,1178.195702,0,no
1308,2920,0,2.058053,1262.506554,0,no
1595.8,3135,0,2.106048,1474.440996,0,no
1012.666667,2574,0,1.446617,1074.288018,0,no
1186.75,2920,0,1.854751,1178.195702,0,no
1308,3962,0,1.945172,1320.172578,0,no
1595.8,3135,0,2.106048,1474.440996,0,no
1012.666667,2574,0,1.446617,1074.288018,0,no
1354.285714,4276,0,1.773214,1447.829352,0,no
1070.181818,2502,0,1.887352,949.897612,0,no
1450.727273,3135,0,1.986188,1341.930213,0,no
1012.666667,2574,0,1.446617,1074.288018,0,no
1053.333333,2816,0,1.825394,998.331416,0,no
1308,3962,0,1.945172,1320.172578,0,no
1595.8,3135,0,2.106048,1474.440996,0,no
759.5,1460,0,1.770951,698.42865,0,no
1054.888889,2920,0,1.962815,1001.479049,0,no
1308,2920,0,1.945172,1266.70984,0,no
1595.8,3135,0,1.999218,1485.387617,0,no
1012.666667,2574,0,1.446617,1074.288018,0,no
637.94,1460,0,3.673085,633.819435,0,no
1186.75,2920,0,1.970951,1177.291634,0,no
1177.2,3962,0,1.864005,1162.241151,0,no
1595.8,3135,0,1.999218,1485.387617,0,no
1012.666667,2574,0,1.35678,1067.969008,0,no
1186.75,2920,0,1.970951,1177.291634,0,no
1308,2920,0,2.058053,1262.506554,0,no
1595.8,3135,0,1.999218,1485.387617,0,no
868,2574,0,1.773214,881.314927,0,no
1185,2920,0,1.970951,1175.611554,0,no
1308,2920,0,1.945172,1266.70984,0,no
1329.833333,2920,0,2.034941,1182.253093,0,no
1012.666667,2574,0,1.446617,1074.288018,0,no
1185,2920,0,1.854751,1176.50892,0,no
1308,2920,0,1.858215,1244.617941,0,no
1595.8,3135,0,1.999218,1485.387617,0,no
868,2574,0,1.773214,881.314927,0,no
769,1332,0,0.921928,772.069801,0,no
508.333333,1069,0,1.35678,490.154445,0,no
497.4,1072,0,1.902175,446.370365,0,no
830,2119,0,1.277613,873.061717,0,no
811.142857,2374,0,1.663605,819.358748,0,no
813.428571,2383,0,1.773214,822.866271,0,no
1315.5,2376,0,1.370951,1285.901435,0,no
1186.75,2920,0,1.970951,1177.291634,0,no
1308,2920,0,1.962815,1238.101288,0,no
1450.727273,3135,0,2.081542,1332.462865,0,no
868,2574,0,1.773214,881.314927,0,no
1186.75,2920,0,1.970951,1177.291634,0,no
1177.2,2920,0,2.106048,1096.623903,0,no
1595.8,3135,0,2.106048,1474.440996,0,no
1012.666667,2574,0,1.446617,1074.288018,0,no
1185,2920,0,1.970951,1175.611554,0,no
1308,2920,0,2.058053,1262.506554,0,no
1595.8,3135,0,1.999218,1485.387617,0,no
868,2574,0,1.773214,881.314927,0,no
1185,2920,0,1.970951,1175.611554,0,no
1308,2920,0,2.058053,1262.506554,0,no
1450.727273,3135,0,2.185543,1321.186719,0,no
868,2574,0,1.773214,881.314927,0,no
1186.75,2920,0,1.854751,1178.195702,0,no
1308,2920,0,2.058053,1262.506554,0,no
1595.8,3135,0,1.999218,1485.387617,0,no
868,2574,0,1.773214,881.314927,0,no
1186.75,2920,0,1.854751,1178.195702,0,no
1308,2920,0,2.058053,1262.506554,0,no
1450.727273,3135,0,2.185543,1321.186719,0,no
868,2574,0,1.773214,881.314927,0,no
637.86,1460,0,3.598133,634.002577,0,no
2163.730496,4380,0,2.655428,1608.880466,0,no
1053.333333,2920,0,1.858215,1005.220997,0,no
1308,2920,0,2.058053,1262.506554,0,no
1450.727273,4380,0,2.031737,1397.530185,0,no
1012.666667,2574,0,1.446617,1074.288018,0,no
1185,2920,0,1.854751,1176.50892,0,no
1308,2920,0,1.945172,1266.70984,0,no
1595.8,3135,0,2.106048,1474.440996,0,no
1012.666667,2574,0,1.446617,1074.288018,0,no
1185,2920,0,1.970951,1175.611554,0,no
1471.5,3962,0,1.854751,1477.175837,0,no
1595.8,3135,0,1.999218,1485.387617,0,no
1012.666667,2574,0,1.446617,1074.288018,0,no
1185,2920,0,1.854751,1176.50892,0,no
1471.5,3962,0,1.970951,1477.772025,0,no
1450.727273,3135,0,2.081542,1332.462865,0,no
868,2574,0,1.773214,881.314927,0,no
1186.75,2920,0,1.970951,1177.291634,0,no
1308,2920,0,1.945172,1266.70984,0,no
1595.8,3135,0,2.106048,1474.440996,0,no
868,2574,0,1.773214,881.314927,0,no
1186.75,2920,0,1.854751,1178.195702,0,no
1471.5,3962,0,1.970951,1477.772025,0,no
1329.833333,2920,0,2.125815,1168.53952,0,no
868,2574,0,1.773214,881.314927,0,no
1185,2920,0,1.970951,1175.611554,0,no
1308,3962,0,1.825394,1298.990237,0,no
1450.727273,3135,0,2.081542,1332.462865,0,no
1012.666667,2574,0,1.446617,1074.288018,0,no
1185,2920,0,1.854751,1176.50892,0,no
1308,2920,0,1.858215,1244.617941,0,no
1595.8,3135,0,1.999218,1485.387617,0,no
868,2574,0,1.773214,881.314927,0,no
1186.75,2920,0,1.854751,1178.195702,0,no
1308,2920,0,2.058053,1262.506554,0,no
1329.833333,3135,0,2.049955,1192.826213,0,no
1012.666667,2574,0,1.446617,1074.288018,0,no
1054.888889,2823,0,1.926868,994.383369,0,no
1308,2920,0,2.058053,1262.506554,0,no
1329.833333,3135,0,2.049955,1192.826213,0,no
1012.666667,2574,0,1.446617,1074.288018,0,no
1185,2920,0,1.970951,1175.611554,0,no
1471.5,3962,0,1.854751,1477.175837,0,no
1329.833333,3135,0,2.049955,1192.826213,0,no
868,2574,0,1.773214,881.314927,0,no
1185,2920,0,1.970951,1175.611554,0,no
1308,2920,0,1.858215,1244.617941,0,no
1450.727273,3135,0,2.185543,1321.186719,0,no
1012.666667,2574,0,1.446617,1074.288018,0,no
